id;titulo;autores;area;ignorar
249968;Se Liga No Futuro Construa No Presente: Um Relato De Experiência ;Jaasiel Pietro Andrade Marques, João Paulo Gomes de Vasconcelos Aragão, Anthony Ferreira Tales;Ciências Sociais Aplicadas;n
249969;Incidência de leptospirose na Região Metropolitana do Recife;Guilherme dos Santos Pereira, David Ryan Santos Medeiros, Cláudio Cristhiano Barbosa de Lemos, Caio de Aguiar Lima, Anderson Lima de Pádua, Kevin Uchoa Pedrosa, Samuel de Oliveira Pedrosa, Bruno Moreno da Silva, Pedro Lucas Santos de Menezes Teles, Raíra Yana Lima Barbosa, Carolina Maria da Silva, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
249970;SÍFILIS CONGÊNITA: UM ESTUDO EPIDEMIOLÓGICO ;Vitória Régia Borba da Silva, Patrícia Oliveira Cavalcante, João Paulo Albuquerque Coutinho, Thamíres de Oliveira Duarte Simões, Giovanni Enzo Mastellari Velozo de Oliveira, Antonio Oliveira da Silva Filho, Ingrid Oliveira Souza;Ciências da Saúde;n
249975;ALTERNATIVAS DE TRATAMENTOS PARA O PACIENTE ONCOTERÁPICO COM MUCOSITE ORAL: REVISÃO DE LITERATURA;José Thomas Azevedo De Queiroz, Bruna Thaís Santos da Rocha, Patrícia Stefânia Mulatinho Paiva, Ana Carolina Soares de Andrade, Dayanne Larissa Ferreira de Santana, Rayza Dayane Silva de Mendonça, Talita Álvares do Nascimento, Marcela Côrte Real Fernandes, Ricardo Eugenio Varela Ayres de Melo;Ciências da Saúde;n
249977;MANEJO DE FRATURAS DO TERÇO MÉDIO: REVISÃO DE LITERATURA;José Thomas Azevedo De Queiroz, Bruna Thaís Santos da Rocha, Patrícia Stefânia Mulatinho Paiva, Ana Carolina Soares de Andrade, Dayanne Larissa Ferreira de Santana, Rayza Dayane Silva de Mendonça, Talita Álvares do Nascimento, Marcela Côrte Real Fernandes, Ricardo Eugenio Varela Ayres de Melo;Ciências da Saúde;n
249980;MITOS E VERDADES SOBRE A INTERAÇÃO FARMACOLÓGICA: REVISÃO DE LITERATURA;José Thomas Azevedo De Queiroz, Bruna Thaís Santos da Rocha, Patrícia Stefânia Mulatinho Paiva, Ana Carolina Soares de Andrade, Dayanne Larissa Ferreira de Santana, Rayza Dayane Silva de Mendonça, Talita Álvares do Nascimento, Marcela Côrte Real Fernandes, Ricardo Eugenio Varela Ayres de Melo;Ciências da Saúde;n
249981;USO DA ARTROCENTESE ASSOCIADA À VISCOSSUPLEMENTAÇÃO NO TRATAMENTO DE DISFUNÇÕES TEMPOROMANDIBULARES: REVISÃO DE LITERATURA ;Kataryne Maria dos Santos, Gabriela Laiza Candido da Silva, Iasmin Cirino da Silva, Marilya Roberta Ferreira de Melo, Alice Cavalcanti Vilanova, Fábio Andrey da Costa Araújo, Fernanda Souto Maior dos Santos Araújo;Ciências da Saúde;n
249983;AUTOCUIDADO E SAÚDE DAS(OS) TRABALHADORAS(ES) DE SAÚDE DO INTERIOR DE PERNAMBUCO;Victória Caroline de França Torres, Juliana Catarine Barbosa da Silva;Ciências Humanas;n
249991;PLANTÃO PSICOLÓGICO NA ESCOLA:  O “SETEMBRO AMARELO” EM PRÁTICA.;Wanessa Alessandra Braga Chagas, Débora Luiza Marques;Ciências da Saúde;n
249994;CIGARROS ELETRÔNICOS COMO FATOR DE RISCO PARA O DESENVOLVIMENTO DA DOENÇA PULMONAR OBSTRUTIVA CRÔNICA;Yasmin Souza de Albuquerque Trindade, Dara Vitória da Conceição Araujo, Iara Moura Rocha, Ana Letícia Almeida Lopes, Sinara Mônica Vitalino de Almeida, Josevaldo Araujo de Melo;Ciências da Saúde;n
249998;A SUPRESSÃO DO A SUPRESSÃO DO ESPAÇO PÚBLICO NA MODERNIDADE;Jenniffer Karyne Arruda Silva, Rita de Cássia Tabosa Freitas;Ciências Sociais Aplicadas;n
250005;GREGÓRIO DE MATOS: ENTRE DISCURSOS E CONTRASTES DO BARROCO;Felipe Damião De Melo, Alessandra Melo Silva, Hidelbrando Lino de Albuquerque;Linguística, Letras e Artes;n
250011;IMPORTANCIA DAS TÉCNICAS DE ATIVAÇÃO DAS SOLUÇÕES IRRIGADORAS: UMA REVISÃO DE LITERATURA;Chayane Gomes Muniz, Jéssica Tainá Ferreira Neves, Jefferson da Silva Santana, Janaina Santana Matilde da Silva, Mariana de Sá Carvalho, Milena Lima da Silva, Ana Carolina Correia Laurindo de Cerqueira Neto, Vanessa Lessa Cavalcanti de Araújo;Ciências da Saúde;n
250012;De 1822 a 1922: o nacionalismo através dos tempos na poesia de Gonçalves Dias e Oswald de Andrade;Mônica da Silva Nascimento, Djael Martins Pedro da Silva, Guilherme da Silva Vale, Jhucyane Pires Rodrigues;Linguística, Letras e Artes;n
250025;O ENSINO JURÍDICO NO BRASIL: ANÁLISE CRÍTICA E PERSPECTIVA DE FUTURO;Rachel Maria Lyra-Neves, Erika Valente Medeiros, Arthur Lima Medeiros de Carvalho, Jailton de Melo Elias, Ricardo Severino de Oliveira;Ciências Humanas;n
250026;MOLDAGEM CONVENCIONAL VERSUS ESCANEAMENTO DIGITAL;Victória Gonçalves de Queiroz, Rebeca de Siqueira Amorim, Milena Lima da Silva, Wesllayne Souza Lima, Juliana Carla de França Amorim, Lucio Flavio Azevedo Donato, Eduardo Sérgio Donato Duarte Filho, Stefânia Jerônimo Ferreira, Leógenes Maia Santiago, Geisa Aiane de Morais Sampaio, Marcella Quirino de Almeida Azevedo, Glíssia Gissele Alves Duarte;Ciências da Saúde;n
250029;ENSINO: MONITORIA EM DIREITO PROCESSUAL PENAL I - PROCESSO PENAL ACUSATÓRIO;Sabrynna Laíza Ramos de França, Claudevani Marcelino de Melo, Denise Luz;Ciências Sociais Aplicadas;n
250031;A IMPORTÂNCIA DE EXAMES DE IMAGEM PARA DIAGNÓSTICOS DE CORPO ESTRANHO;Jaqueline Fernanda Medeiros da Silva, Thainá Fortaleza Spinelli de Freitas, Rhamayanne Rayssa de Melo Ferreira	, Danilo Cordeiro da Silva	, João Renato Marques da Costa, Iraci cordeiro de Oliveira Neta;Ciências Biológicas;n
250035;Gênero gramatical no português brasileiro: um estudo comparativo entre manuais de gramática e a teoria gerativa;Luís Arcênio Gomes da Silva Filho, Adeilson Pinheiro Sedrins;Linguística, Letras e Artes;n
250039;O ENSINO DE MEDIDAS E GRANDEZAS: POSSIBILIDADES INTERDISCIPLINARES ;Andrezza Rayssa dos Reis de Andrade, Eber Gustavo da Silva Gomes;Ciências Exatas e da Terra;n
250042;Alterações Morfológicas do Paciente com Síndrome do Respirador Bucal;Letícia de Azevedo Lima Silva, Hugo Juan da Silva Rolim, Klyvio Sylvester da Cruz Barros, Pettely T. S. Santos Palmeira, Lúcio Flávio Azevedo Donato, Eduardo Sérgio Donato Duarte Filho, Stefânia Jerônimo, André Vajgel, Marconi Eduardo Sousa Maciel Santos;Ciências da Saúde;n
250043;AVALIAÇÃO DA QUIMIORRESISTÊNCIA DO C NCER COLORRETAL EM CONDIÇÕES MICROAMBIENTAIS ESPECÍFICAS;Maria Olívia da Costa, Ana Beatriz Macêdo dos Santos Lima, Antônio Felix de Silva Filho;Ciências Biológicas;n
250044;IMPLEMENTAÇÃO DA SALA DE AULA INVERTIDA NO PROCESSO DE ENSINO APRENDIZAGEM DA DISCIPLINA DE MATEMÁTICA BÁSICA I.;Edivanildo Mateus Silva Ferreira, Janaina Viana Barros;Ciências Exatas e da Terra;n
250047;CONSTRUÇÃO DE SABERES SENSÍVEIS: uma leitura da obra Felicidade Clandestina de Clarice Lispector;Maria Eduarda Carlos da Costa Ramos, Clécia Juliana Gomes Pereira Amaral;Linguística, Letras e Artes;n
250050;LEISHMANIOSE VISCERAL E TEGUMENTAR EM HUMANOS NA MICRORREGIÃO DE GARANHUNS, PERNAMBUCO.;Lara Pyanelly Moreira de Almeida Bezerra, Maria Eduarda Silva Morais, Carlos Rafael Santos Silva, Elâne Rafaella Cordeiro Nunes, Lilian Silva Sampaio de Barros, Rafael Antonio do Nascimento Ramos;Ciências da Saúde;n
250057;DOENÇA MIXOMATOSA DE VALVA MITRAL EM CÃES: REVISÃO DE LITERATURA;Andreza Albuquerque de Assis, Rebeca Pessoa Burgos da Silva, Rute Chamié Alves de Souza;Ciências Agrárias;n
250059;DESENVOLVIMENTO E NEOEXTRATIVISMO: CONFLITOS SOCIOAMBIENTAIS E A NECESSÁRIA CONSULTA PRÉVIA NO PROJETO CENTRAL NUCLEAR DO NORDESTE;Isaene de Arruda Santos, Clarissa Marques;Ciências Sociais Aplicadas;n
250066;UTILIZAÇÃO DA TOMOGRAFIA COMPUTADORIZADA NA EXODONTIAS DE TERCEIROS MOLARES;Bruna Thaís Santos da Rocha, Patrícia Sthefânia Mulatinho Paiva, Ana Carolina Soares de Andrade, José Thomas Azevedo de Queiroz, Dayanne Larissa Ferreira de Santana, Rayza Dayane Silva de Mendonça, Talita Álvares do Nacimento, Marcela Côrte Real Fernandes, Ricardo Eugenio Varela Ayres de Melo;Ciências da Saúde;n
250071;PRODUÇÃO DE COLAGENASE POR RHIZOPUS SP. (UCP-1296) ISOLADO DO SOLO DA CAATINGA;Emerson Pequeno de Souza, Priscilla Barbosa Sales de Albuquerque, Daniela de Araújo Viana Marques, Carolina de Albuquerque Lima Duarte;Ciências Biológicas;n
250072;DOM MÁRIO E A AÇÃO CATÓLICA EM GARANHUNS NA DECÁDA DE 1930: ENTRE O SAGRADO E O PROFANO;Marcos Moises da Silva Duca, Bruno Augusto Dornelas Câmara;Ciências Humanas;n
250073;ANGINA DE LUDWIG: ASPECTOS CLÍNICOS, RADIOGRÁFICOS E CONDUTA TERAPÊUTICA;Bruna Thaís Santos da Rocha, Patrícia Sthefânia Mulatinho Paiva, Ana Carolina Soares de Andrade, José Thomas Azevedo de Queiroz, Dayanne Larissa Ferreira de Santana, Rayza Dayane Silva de Mendonça, Talita Álvares do Nacimento, Marcela Côrte Real Fernandes, Ricardo Eugenio Varela Ayres de Melo;Ciências da Saúde;n
250076;O PERFIL DO PROFESSOR DE MATEMÁTICA AO OLHAR DO ESTÁGIO SUPERVISIONADO;Tiago Barreto de Morais, Jéssica Maria da Silva, Lívia Beatriz Alves de Moura;Ciências Exatas e da Terra;n
250078;REVISÃO SISTEMÁTICA: PROSPOSTA DE UMA SEQUÊNCIA DIDÁTICA PARA O ENSINO POR MEIO DE METODOLOGIAS ATIVAS O CASO DA ROTAÇÃO POR ESTAÇÃO;José Rodrigo Costa de Melo, Eber Gustavo da Silva Gomes;Ciências Exatas e da Terra;n
250079;A COLONIALIDADE DE GÊNERO E DO SABER: QUESTÕES PARA PENSAR A FORMAÇÃO E O ENSINO JURÍDICO ;Beatriz Maurício Torres Macedo, Fernando da Silva Cardoso;Ciências Humanas;n
250085;VAINFAS, STADEN, MÉTRAUX E CLASTRES: UM ESTUDO SOBRE A SACRALIDADE DOS MARACÁS E AS CRENÇAS INDÍGENAS DO SÉCULO XVI;Diego Luiz Ribeiro de Almeida, Francimara Vieira Silva, Karina Moreira Ribeiro da Silva e Melo;Ciências Humanas;n
250086;Fatores influenciadores na extração da ficocianina obtida de Arthrospira platensis;Maria Eduarda Moura Mendes, Ladaha Pequeno Menna Barreto Linhares, João Marcelo Alves Xavier Barbosa, Matheus Willyan Ferreira dos Santos, Cássia Thaís Pessoa de Albuquerque Ferreira, Luíza Rayanna Amorim de Lima, Daniela de Araújo Viana Marques;Ciências Biológicas;n
250087;Processo de interiorização da pandemia de COVID-19 em Pernambuco;João Paulo Albuquerque Coutinho, Régia Maria Batista Leite;Ciências da Saúde;n
250088;CONEXÃO INTERPROFISSIONAL: RELATO DA EXPERIÊNCIA DE COMUNICAÇÃO EM SAÚDE E DIREITOS HUMANOS NAS REDES SOCIAIS;Nataly Rayane dos Santos Calumby, Julia Moura de Miranda Coelho, Maria Fernanda de Brito Marques Nunes, Eduarda Moniky Ferreira Rodrigues, Maria Beatriz Andrade Silva, Rafaela Nunes da Costa, Herika de Arruda Mauricio, Luiz Gutenberg Toledo Miranda Coelho Junior;Ciências da Saúde;n
250092;PRODUÇÃO DE E-ZINES: VISITAÇÃO DA AUTORIA FEMININA NA SALA DE AULA;Allana Melo Beserra Ramos;Linguística, Letras e Artes;n
250093;PANDEMIA DE COVID-19: UM ESTUDO DO FENÔMENO DAS FAKE NEWS DISSEMINADAS NO TELEGRAM E SEU IMPACTOS NO DESESTÍMULO À VACINAÇÃO;Mateus Mamedes Ferreira de Meneses, Filipe Gabriel Benigno Silva, Keysa Lorena Alves da Luz, Pablo Antônio Andrade Barros de Siqueira;Ciências Humanas;n
250095;ABORDAGENS TERAPÊUTICAS PARA O TRATAMENTO DA LESÃO CENTRAL DE CÉLULAS GIGANTES: revisão integrativa;Brenda Alencar Araújo Souza, Joice Catiane Soares Martins, Jefferson da Silva Santana, Chayane Gomes Muniz, Giovanna Jully de Oliveira Nascimento, Janaina Santana Matilde da Silva, Sílvia Cristina Silva Rodrigues Camêlo, Joana Beatriz de Lima, Pedro Vitor Magalhães de França, Renata de Albuquerque Cavalcanti Almeida, Fabrício de Souza Landim, Fábio Andrey da Costa Araújo;Ciências da Saúde;n
250096;AVALIAÇÃO DO POTENCIAL ANTIMICROBIANO SOBRE Staphylococcus aureus POR PLANTAS MEDICINAIS UTILIZADAS EM PERNAMBUCO ;Paloma Andrade Santos Araujo, Maria Aleide Angelina da Silva Lima, Marcio Michael Pontes, Vinícius Araujo de Oliveira, Rosângela Estevão Alves Falcão;Ciências Biológicas;n
250098;INDÍCIOS DA CONCEPÇÃO DE LEITURA ESTRUTURALISTA EM ATIVIDADES DE ENSINO DE LÍNGUA PORTUGUESA;Jaqueline Pedro da Silva, Silvio Nunes da Silva Júnior;Linguística, Letras e Artes;n
250100;Reestruturações urbanas na cidade de Garanhuns: a emergência e ampliação de um centro de eventos e prestação de serviços;Maria Gabriela Ferreira Pontes, João Paulo Gomes de Vasconcelos Aragão;Ciências Humanas;n
250105;RELATO DE EXPERIÊNCIA: PROJETO DA DCEXT SOBRE A PROMOÇÃO DA SAÚDE NA PRIMEIRA INFÂNCIA.;Maria Clara Coelho Ramiro Costa, Emian Freitas Pereira Gomes, Janielly Souza Torres, Thiago Elias da Silva, Yasmin Souza de Albuquerque Trindade, Maria Laura da Costa Rodrigues;Ciências da Saúde;n
250107;EFEITO INSETICIDA DE PÓ DE Varronia globosa Jacq. (Boraginaceae) SOBRE Sitophilus zeamais (Coleoptera: Curculionidae);Gabriela Fabrizia Diniz Leite, Alyce Rocha de Carvalho, , João Victor Silva França, Anderson Silva de Carvalho, César Auguste Badji;Ciências Agrárias;n
250109;  ESTUDO DAS IMPLICAÇÕES JURÍDICAS PARA AS MULHERES VÍTIMAS DE CYBERSTALKING NO BRASIL;Flávia Nicolle Gomes Félix, Ricardo Severino de Oliveira;Ciências Humanas;n
250111;Do Barroco ao Brutalismo: A Arquitetura como produto da História da humanidade;Ana Luíza Sobral Ferreira Freitas, Anna Cecília Sobral Bezerra;Ciências Humanas;n
250113;Propranolol no tratamento de hemangiomas: uma atualização em pediatria;João Paulo Albuquerque Coutinho, Giovanni Enzo Mastellari Velozo de Oliveira, Ingrid Oliveira Souza, Patrícia Oliveira Cavalcante, Thamíres de Oliveira Duarte Simões, Vitória Régia Borba da Silva, Antonio Oliveira da Silva Filho;Ciências da Saúde;n
250114;TRATAMENTO DO SORRISO GENGIVAL COM A TÉCNICA FLAPLESS: UMA REVISÃO DA LITERATURA;Joana Beatriz de Lima, Joice Catiane Soares Martins, Lurian Sthefani Carvalho Martins, Luiz Eduardo Leite Piancó, Milena Lima da Silva, Sílvia Cristina Silva Rodrigues Camêlo, Ednaiara de Oliveira Souza, Maria Fernanda de Britto Cabral, Jéssica Tainá Ferreira Neves, Eduardo Sérgio Donato Duarte Filho, Daniela Siqueira Lopes, Leógenes Maia Santiago;Ciências da Saúde;n
250116;ESTUDO COMPARATIVO DAS BIOMASSAS DE MAMONA E PEQUI NA ADSORÇÃO DO AZUL DE METILENO;Mateus Lima Coutinho, Paulo Henrique Brito Figueiredo, Matheus dos Santos Rocha, Hilma Conceição Fonseca Santos;Ciências Exatas e da Terra;n
250118;PRÁTICAS NO SETOR ONCOLÓGICO DE UM HOSPITAL UNIVERSITÁRIO DO RECIFE: UM RELATO DE EXPERIÊNCIA.;Dircélia Maria Falcão do Nascimento, Davi de Andrade Cordeiro, Bruna de Oliveira Vitorino, Carolina de Araújo de Medeiros;Ciências da Saúde;n
250120;OS PARALELOS ENTRE A VACINAÇÃO CONTRA O HPV E  COVID-19 EVIDENCIANDO AS DIFICULDADES NA PREVENÇÃO E RASTREAMENTO DE C NCER DE COLO UTERINO - UM RELATO DE EXPERIÊNCIA DO PROJETO DE EXTENSÃO “ QUEBRANDO O TABU”;Vitória Régia Borba da Silva, Igor Vasconcelos e Silva, Mateus Souza de Carvalho;Ciências da Saúde;n
250121;A SÍFILIS CONGÊNITA NO MUNICÍPIO DE ARCOVERDE-PE: UMA ANÁLISE COM DADOS CAPTADOS NO DATASUS ENTRE OS ANOS 2017-2020;Larissa Almeida Sarmento, Maria Clara Barros Freitas, Maria Rita Siqueira Lima, Milena Vital Veras Costa, Alcieros Martins da Paz, Renata de Oliveira Cartaxo, Moan Jefter Fernandes Costa, Maria Olivia da Costa;Ciências da Saúde;n
250122;Fundamentos de Agroecologia na Educação Ambiental em Instituições de Ensino em Espaços Periurbanos de Garanhuns-PE;Ana Clara Souza Bizarria, Letícia Oliveira da Silva, João Paulo Gomes de Vasconcelos Aragão;Ciências Humanas;n
250123;Reflexões e ações à luz do planejamento urbano para a educação ambiental nas instituições de ensino em espaços periurbanos de Garanhuns-PE;Geovana de Matos Leite, José Eduardo Barros Albuquerque, João Paulo Gomes de Vasconcelos Aragão;Ciências Humanas;n
250124;Assimetria social: níveis de mortalidade por desnutrição nas Gerências Regionais de Saúde em Pernambuco;Daphne Galvão de Sousa, Elys Emanuelle Olinda Barros Venâncio e Silva, Gabriel Jesus Alves Fernandes, Felipe Shoji Ishibashi, Djéssica Rayanne Teixeira dos Santos, Clara Sophia de Souza Barbosa, Cláudio Cristhiano Barbosa de Lemos, Caio de Aguiar Lima, Carolina Maria da Silva, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
250126;PERFIL DE MORBIDADE HOSPITALAR RELACIONADO À DOENÇAS POR VEICULAÇÃO HÍDRICA PARA ADOLESCENTES DA REGIÃO SUL DA BAHIA;João Gabriel de Moraes Pinheiro, Mauro de Paula Moreira, Emanuella Gomes Maia;Ciências da Saúde;n
250127;FAMÍLIAS DE AXÉ: MATRICIALIDADES DECOLONIAIS NOS CANDOMBLÉS DE CARUARU-PE;Leandro Tiago Ferreira, Mário Faria de Carvalho;Ciências Sociais Aplicadas;n
250128;RELATO DE EXPERIÊNCIA: PROJETO DE EXTENSÃO “EDUCAÇÃO EM SAÚDE NA ADOLESCÊNCIA: PREVENÇÃO E ORIENTAÇÕES SOBRE GRAVIDEZ PRECOCE”;Renatha Lima de Oliveira, Giovanni Enzo Mastellari Velozo de Oliveira, Júlia Martins Barbalho, Laura Assunção Andrade, Luma da Silva Pires de Andrade, Maria Alice Bastos Viana, Matheus Willyan Ferreira dos Santos, Thamíres de Oliveira Duarte Simões, Zenilda Gueiros Silvestre, Maria Laura da Costa Rodrigues;Ciências da Saúde;n
250130;PERFIL EPIDEMIOLÓGICO DOS NASCIDOS VIVOS COM ANOMALIAS CONGÊNITAS EM PERNAMBUCO NO ANO 2020;Paloma Luna Maranhão Conrado, Gustavo Henrique Bernardo Cabral, Gabriel Moreira Lino, Isadora Nascimento de Carvalho, Larissa Camila de Matos Ferreira Gomes, Larry Victoria Coelho Lustosa, Raquel Nascimento Silva Costa, Victor Loureiro da Silva, Vitor Oitaven Andrade de Amorim1, Valda Lúcia Moreira Luna, Carolina Maria da Silva, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
250133;ESTUDANDO A LEI GERAL DE PROTEÇÃO DE DADOS E SUA APLICABILIDADE: O DIREITO DIGITAL NA SOCIEDADE BRASILEIRA CONTEMPORÂNEA ;Ricardo José Lima Bezerra, Joane Isabele Amaral Vilaça, Maria Joycilane da Silva, Maria Alice Melo Grigório Silva, Carlos Eduardo Mendes Felix;Ciências Sociais Aplicadas;n
250137;USO DO NITRATO DE LÍTIO COMO AGENTE MITIGADOR CONTRA A REAÇÃO ÁLCALI-AGREGADO EM ESTRUTURAS DE CONCRETO ARMADO;Felipe Cesario de Oliveira, Jessyca Priscylla de Almeida Nunes Fernandes;Engenharias;n
250138;‘OS DOIS LADOS DA MESMA MOEDA’: UMA ANÁLISE ACERCA DAS DISCREPÂNCIAS SOCIAIS PRESENTES NO BAIRRO DO PINA, EM RECIFE, APÓS A IMPLEMENTAÇÃO DO SHOPPING RIOMAR;Pedro Rhafael Monteiro de Lima, Luiz Tiago Galindo de Mélo, Ana Carolina Alencar Barboza;Ciências Sociais Aplicadas;n
250140;AS RELAÇÕES FAMILIARES E A SAUDE MENTAL DA PESSOA IDOSA: É POSSIVEL A FAMÍLIA CONTRIBUIR NA PREVENÇÃO DE SINTOMAS DEPRESSIVOS?;Luciene Gomes da Silva, Ana Maria de Santana;Ciências Humanas;n
250144;SUSTENTABILIDADE NA CONSTRUÇÃO CIVIL ;Helaine Cabral de Melo Lima, Virginia Spinassé de Melo;Engenharias;n
250149;A SEIVA QUE CORRE EM CADA UM DE NÓS: UM RELATO DE EXPERIÊNCIA NO CAMPO DA SAÚDE AMBENTAL;Luis Henrique dos Santos Sousa, Brena Maria Rodrigues Marques, Carla Maria Macedo Gomes, Milene de Oliveira Duarte, Raíra Yana Lima Barbosa, Polyana Felipe Ferreira da Costa;Ciências da Saúde;n
250151;PROTAGONISMO DE MULHERES NEGRAS NO QUILOMBO MARINHEIRO NA PANDEMIA: REFLEXÃO PARA O SERVIÇO SOCIAL;Márcia Regina Galvão de Almeida, Elaine Ferreira do Nascimento;Ciências Sociais Aplicadas;n
250155;DIMINUIÇÃO DA DIVERSIDADE FAUNÍSTICA NO MUNICÍPIO DE CARPINA- PE: UM ESTUDO ETNOZOOLÓGICO;Rhuanny Danielly Marques de Almeida Silva, Antônio Maurício Alves Neto, Maria Eduarda Vieira Nazário Coutinho, Gledson Fabiano de Araújo Ferreira;Ciências Biológicas;n
250156;LEVANTAMENTO DA DIVERSIDADE DE INSETOS URBANOS NO MUNICÍPIO DE CARPINA E CLASSIFICAÇÃO EM NÍVEL DE ORDEM;Rhuanny Danielly Marques de Almeida Silva, Antônio Maurício Alves Neto, Maria Eduarda Vieira Nazário Coutinho, Viviane Lúcia dos Santos Almeida de Melo;Ciências Biológicas;n
250162;SÃO FRANCISCO DE ASSIS: O HOMEM RELIGIOSO MODERNO;Sidney Alves da Silva Junior;Ciências Humanas;n
250163;GRUPO CULTURAL YU-PINAMBUCO: UMA HISTÓRIA DE RESISTÊNCIA E VALORIZAÇÃO DA CULTURA PERNAMBUCANA;Vitória Silva Melo, Sabrina Inacio da Silva;Linguística, Letras e Artes;n
250169;PROJETO DA DISCIPLINA CURRICULAR EXTENSIONISTA - ASPECTOS BIOPSICOSSOCIAIS PARA UMA INF NCIA SAUDÁVEL: UM RELATO DE EXPERIÊNCIA  ;Dara Vitória da Conceição Araujo, Deborah Hazel Coelho Pule Zoobi, Catarina de Souza Soares, Adelson Barroso da Silva Junior, Filipe Pessoa Ferro de Oliveira Lima, Vívian Gabrielle Gonçalves de Sousa, Cecília Mireles Leite Pereira, Paulo Eduardo Gomes da Silva, Maria Helena de Lima Fernandes, Anna Júlia Tenório Zaidan, Maria Laura Rodrigues, Josevaldo Araújo de Melo;Ciências da Saúde;n
250170;CIRURGIÃO-DENTISTA NA UTI E A PREVENÇÃO DE INFECÇÕES RESPIRATÓRIAS;Joana Beatriz de Lima, Joice Catiane Soares Martins, Sílvia Cristina Silva Rodrigues Camêlo, Jéssica Tainá Ferreira Neves, Luedyna Rayane Rodrigues Leite, Chayane Gomes Muniz, Brenda Alencar Araújo Souza, Janaína Santana Matilde da Silva, Giovanna Jully de Oliveira Nascimento, Renata de Albuquerque Cavalcanti Almeida, Fabrício de Souza Landim, Fábio Andrey da Costa Araújo;Ciências da Saúde;n
250174;ASSOCIAÇÃO ENTRE DOENÇA PERIODONTAL E CONDIÇÕES COMPORTAMENTAIS EM PACIENTES ATENDIDOS NA CLÍNICA-ESCOLA DA UPE CAMPUS ARCOVERDE;Joana Beatriz de Lima, Carolina de Albuquerque Lima Duarte;Ciências da Saúde;n
250176;USO DE METODOLOGIAS ATIVAS NO PROCESSO DE APRENDIZAGEM DE ANATOMIA HUMANA: RELATO DE EXPERIÊNCIA NO CURSO DE MEDICINA DA UPE CAMPUS GARANHUNS;Bruna Vitória Pereira de Santana, Gabriel Lucas Ferreira Silva, João Victor Lima de Souza Reis Barboza, Lívia Herculino Siqueira, Natalie Emanuelle Ribeiro Rodrigue, Virgínia Graziela Barbosa de Andrade;Ciências da Saúde;n
250177;PROFILAXIA ANTIMICROBIANA EM CIRURGIA BUCAL: UMA REVISÃO DA LITERATURA;João Vítor de Lima Calado, Joice Catiane Soares Martins, Julliana Carvalho Rocha, Lucas Dantas Virgínio, Lurian Carvalho Martins, Milena Lima da Silva, Victória Gonçalves de Queiroz, Fernanda Souto Maior dos Santos, Renata Albuquerque Cavalcanti Almeida, André Vajgel, Marconi Eduardo Sousa Maciel Santos, Fábio Andrey da Costa Araújo;Ciências da Saúde;n
250178;ENTRAVES PARA A PREVENÇÃO DO C NCER DE PRÓSTATA NO HOMEM DO CAMPO: UMA REVISÃO DA LITERATURA;Samuel de Oliveira Pereira, Bruno Moreno da Silva, Pedro Lucas Santos De Menezes Teles, Guilherme dos Santos Pereira, David Ryan Santos Medeiros, Isadora Nascimento de Carvalho, Larry Victoria Coelho Lustosa, Caio de Aguiar Lima, Cláudio Cristhiano Barbosa de Lemos, Djéssica Rayanne Teixeira dos Santos, Clara Sophia de Souza Barboza, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
250179;ESTÁGIO SUPERVISIONADO EM CIÊNCIAS II, OBSERVAÇÃO E COPARTICIPAÇÃO COMO PARTE DO COMPONENTE CURRICULAR NA FORMAÇÃO DO BIÓLOGO: RELATO DE EXPERIÊNCIA;Danrlei Santos Soares;Ciências Biológicas;n
250180;A PRÁTICA PEDAGÓGICA NA EJA: CONSIDERAÇÕES ACERCA DO TRABALHO DOCENTE;Dayane de Azevedo Monteiro, Daniela Verissimo da Silva, Raquel Guimarães Bezerra;Ciências Humanas;n
250184;COVID-19 E SEU IMPACTO NO ASPECTO PSICOSSOCIAL, QUALIDADE DO SONO, DISFUNÇÃO TEMPOROMANDIBULAR E BRUXISMO EM PROFESSORES E GRADUANDOS DO CURSO DE ODONTOLOGIA DA UPE, CAMPUS ARCOVERDE;Maria Eduarda Cavalcanti de Arruda, Karen Oliveira Peixoto, Hécio Henrique Araújo de Morais, Lúcio Flavio Azevedo Donato, Eduardo Sérgio Donato Duarte Filho, Marconi Eduardo Sousa Maciel Santos, Stefânia Jeronimo Ferreira, André Vajgel Fernandes;Ciências da Saúde;n
250186;Ações coletivas na saúde pública: experimentando no contexto ambulatorial;Laura Lima Silva, Luana Bezerra da Silva, Luana Monteiro Couto Feitoza, Ruth Brito de Almeida, Jullyane Chagas Barboza Brasilino;Ciências da Saúde;n
250188;Consultoria em um CAPS: Reconhecimento e estruturação de um serviço de saúde mental ;Laura Lima Silva, Hémerson Carlos Dovoezem Costa, Ruth Brito de Almeida, Juliano Almeida Bastos;Ciências Humanas;n
